Link,Full Name,SKU,Summary,Price Currency,Price,Availability,PriceValidUntil,Aggregate Rating,Review Count,Available Finishes / Color,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Image 9,Image 10,Image 11,Image 12,Image 13,Image 14,Image 15,Image 16,Image 17,Image 18,Image 19,Image 20,Specifications,Faucet Installation,cUPC Certification,NSF Certification,Lead Free,Undermount Installation,Flush DXF,Full DXF,Negative DXF,Water Sense,Topmount Installation,Apron Installation,Undermount To Laminate Installation,Warranty,Care and Cleaning Manual,ICC Certification,Installation,Specification,Vessel Installation
https://www.mrdirectint.com/708-bn-brushed-nickel-single-handle-pull-out-kitchen-faucet,708-BN Brushed Nickel  Pull Out Faucet,708-BN,"The 708-BN Single Handle Pull-Out Kitchen Faucet has a one or three-hole installation option and is available in a brushed nickel, oil-rubbed bronze or chrome finish. It contains a multi-function spray head with a 56"" metal hose and is ADA approved. The dimensions for the 708-BN are 2 1/8"" x 8 3/8"" x 7 1/4"". This faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. The 708-BN is sure to add functional style to any kitchen sink.",USD,109.00,InStock,2021-07-30,4.75,36,Brushed Nickel,1- or 3-Hole Installation,Ceramic Disc Cartridge,"56"" Flexible Metal Hose","Multi-Function, Pull-out Spray",Completely Pressure Tested,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Brushed-Nickel Finish,ADA Compliant,,,,https://www.mrdirectint.com/media/products/faucet/708-bn/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/708-bn/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/708-bn/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/708-bn/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/708-bn_specs.pdf,https://www.mrdirectint.com/files/install/708_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
https://www.mrdirectint.com/708-abr-antique-bronze-single-handle-pull-out-kitchen-faucet,708-ABR Antique Bronze Pull Out Faucet,708-ABR,"The 708-ABR Single Handle Pull-Out Kitchen Faucet has a one or three-hole installation and is available in a chrome, brushed nickel, antique bronze, or oil-rubbed bronze finish. It contains a multi-function spray head with a 56"" metal hose and is ADA approved. The dimensions for the 708-ABR are 2 1/8"" x 8 3/8"" x 7 1/4"". This faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. The 708-ABR is sure to add functional style to any kitchen sink.",USD,120.00,InStock,2021-07-30,5,1,Antique Bronze,1- or 3-Hole Installation,Ceramic Disc Cartridge,"56"" Flexible Metal Hose","Multi-Function, Pull-out Spray",Completely Pressure Tested,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Antique Bronze Finish,ADA Compliant,,,,https://www.mrdirectint.com/media/products/faucet/708-abr/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/708-abr/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/708-abr/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/708-abr/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/708-abr_specs.pdf,https://www.mrdirectint.com/files/install/708_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
https://www.mrdirectint.com/765-c-pull-out-spray-faucet,765-C Pull-Out Spray Faucet,765-C,"The 765-C Single-Handle Pull-Out Kitchen Faucet features a multifunction spray head that can be controlled by the simple press of a button conveniently located on its side. Flaunting the longest spout in our line of pull-out faucets, the 765-C also has a 56"" flexible nylon hose. The single handle mimics the curve of the faucet producing an elegant double arch effect. Available in a chrome or brushed nickel finish. The dimensions for the 765-C are 2 1/8"" x 10 3/4"" x 11 7/8"".",USD,120.00,InStock,2021-07-30,5,2,Chrome,1- or 3-Hole Installation,Ceramic Disc Cartridge,"56"" Flexible Metal Hose","Multi-Function, Pull-out Spray",Completely Pressure Tested,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Chrome Finish,,,,https://www.mrdirectint.com/media/products/faucet/765-c/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/765-c/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/765-c/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/765-c/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/765-c_specs.pdf,https://www.mrdirectint.com/files/install/765_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
https://www.mrdirectint.com/765-bn-pull-out-spray-faucet,765-BN Pull-Out Spray Faucet,765-BN,"The 765-BN Single-Handle Pull-Out Kitchen Faucet features a multifunction spray head that can be controlled by the simple press of a button conveniently located on its side. Flaunting the longest spout in our line of pull-out faucets, the 765 also stretches to nearly six feet with its flexible nylon hose. The single handle mimics the curve of the faucet producing an elegant double arch effect. Available in a chrome or brushed nickel finish. The dimensions for the 765-BN are 2 1/8"" x 10 3/4"" x 11 7/8"".",USD,143.00,InStock,2021-07-30,5,11,Brushed Nickel,1- or 3-Hole Installation,Ceramic Disc Cartridge,"56"" Flexible Metal Hose","Multi-Function, Pull-out Spray",Completely Pressure Tested,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Brushed-Nickel Finish,,,,https://www.mrdirectint.com/media/products/faucet/765-bn/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/765-bn/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/765-bn/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/765-bn/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/765-bn_specs.pdf,https://www.mrdirectint.com/files/install/765_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
https://www.mrdirectint.com/765-abr-pull-out-spray-faucet,765-ABR Pull-Out Spray Faucet,765-ABR,"The 765-ABR Single-Handle Pull-Out Kitchen Faucet features a multifunction spray head that can be controlled by the simple press of a button conveniently located on its side. Flaunting the longest spout in our line of pull-out faucets, the 765-ABR also has a 56"" flexible nylon hose. The single handle mimics the curve of the faucet producing an elegant double arch effect. Available in a chrome, brushed nickel, or antique bronze finish. The dimensions for the 765-ABR are 2 1/8"" x 10 3/4"" x 11 7/8"".",USD,160.00,InStock,2021-07-30,5,1,Antique Bronze,1- or 3-Hole Installation,Ceramic Disc Cartridge,"56"" Flexible Metal Hose","Multi-Function, Pull-out Spray",Completely Pressure Tested,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Antique Bronze Finish,,,,https://www.mrdirectint.com/media/products/faucet/765-abr/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/765-abr/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/765-abr/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/765-abr/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/765-abr_specs.pdf,https://www.mrdirectint.com/files/install/765_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
https://www.mrdirectint.com/710-c-chrome-4-four-hole-kitchen-faucet,710-C Chrome Four Hole Kitchen Faucet,710-C,"The 710-C Four-Hole Kitchen Faucet is available in a brushed nickel, oil-rubbed bronze, or chrome finish. It contains a 360 degree spout and includes a soap dispenser and side spray for easy cleaning. The dimensions for the 710-C are 2"" x 8 1/2"" x 13 1/2"", and it is ADA approved. The faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. The 710-C has so many great components that are sure to make your kitchen sink user-friendly.",USD,120.00,InStock,2021-07-30,4.25,4,Chrome,4-Hole Installation,Ceramic Disc Cartridge,360-Degree Spout,Completely Pressure Tested,Includes Side Spray,Includes Soap Dispenser,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Chrome Finish,,,https://www.mrdirectint.com/media/products/faucet/710-c/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/710-c/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/710-c/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/710-c/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/710-c_specs.pdf,https://www.mrdirectint.com/files/install/710_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
https://www.mrdirectint.com/710-bn-kitchen-faucet,710-BN Brushed Nickel 4 Hole Kitchen Faucet,710-BN,"The 710-BN Four-Hole Kitchen Faucet is available in a brushed nickel, oil-rubbed bronze, or chrome finish. It contains a 360 degree spout and includes a soap dispenser and side spray for easy cleaning. The dimensions for the 710-BN are 2"" x 8 1/2"" x 13 1/2"", and it is ADA approved. The faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. The 710-BN has so many great components that are sure to make your kitchen sink user-friendly.",USD,126.00,OutOfStock,2021-07-30,4.42307692308,26,Brushed Nickel,4-Hole Installation,Ceramic Disc Cartridge,360-Degree Spout,Completely Pressure Tested,Includes Side Spray,Includes Soap Dispenser,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Brushed-Nickel Finish,,,https://www.mrdirectint.com/media/products/faucet/710-bn/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/710-bn/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/710-bn/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/710-bn/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/710-bn_specs.pdf,https://www.mrdirectint.com/files/install/710_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
https://www.mrdirectint.com/710-abr-antique-bronze-4-hole-kitchen-faucet,710-ABR Antique Bronze 4 Hole Kitchen Faucet,710-ABR,"The 710-ABR Four-Hole Kitchen Faucet is available in a chrome, brushed nickel, antique bronze, or oil-rubbed bronze finish. It contains a 360 degree spout and includes a soap dispenser and side spray for easy cleaning. The dimensions for the 710-ABR are 2"" x 8 1/2"" x 13 1/2"", and it is ADA approved. The faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. The 710-ABR has so many great components that are sure to make your kitchen sink user-friendly.",USD,149.00,OutOfStock,2021-07-30,5,1,Antique Bronze,4-Hole Installation,Ceramic Disc Cartridge,360-Degree Spout,Completely Pressure Tested,Includes Side Spray,Includes Soap Dispenser,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Antique Bronze Finish,,,https://www.mrdirectint.com/media/products/faucet/710-abr/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/710-abr/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/710-abr/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/710-abr/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/710-abr_specs.pdf,https://www.mrdirectint.com/files/install/710_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
https://www.mrdirectint.com/712-c-chrome-single-handle-kitchen-faucet,712-C Chrome Single Handle Kitchen Faucet,712-C,"The 712-C Single Handle Kitchen Faucet has a one or three-hole installation option and is available in a brushed nickel, oil-rubbed bronze or chrome finish. It is a versatile faucet with a 360 degree spout and optional base plate that can be used with a kitchen or bar sink. The dimensions for the 712-C are 2 1/8"" x 8 3/4"" x 13"". This faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. With its unique spout design, the 712-C is sure to complement any bar or kitchen sink.",USD,120.00,InStock,2021-07-30,5,4,Chrome,1- or 3-Hole Installation,Ceramic Disc Cartridge,360-Degree Spout,Completely Pressure Tested,ADA Approved,Limited Lifetime Warranty,Chrome Finish,,,,,,,,,https://www.mrdirectint.com/media/products/faucet/712-c/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/712-c/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/712-c/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/712-c/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/712-c_specs.pdf,https://www.mrdirectint.com/files/install/712_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
https://www.mrdirectint.com/712-bn-brushed-nickel-single-handle-kitchen-faucet,712-BN Brushed Nickel Single Handle Kitchen Faucet,712-BN,"The 712-BN Single Handle Kitchen Faucet has a one or three-hole installation option and is available in a brushed nickel, oil-rubbed bronze or chrome finish. It is a versatile faucet with a 360 degree spout and optional base plate that can be used with a kitchen or bar sink. The dimensions for the 712-BN are 2 1/8"" x 8 3/4"" x 13"". This faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. With its unique spout design, the 712-BN is sure to complement any bar or kitchen sink.",USD,132.00,InStock,2021-07-30,5,6,Brushed Nickel,1- or 3-Hole Installation,Ceramic Disc Cartridge,360-Degree Spout,Completely Pressure Tested,ADA Approved,Limited Lifetime Warranty,Brushed-Nickel Finish,,,,,,,,,https://www.mrdirectint.com/media/products/faucet/712-bn/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/712-bn/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/712-bn/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/712-bn/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/712-bn_specs.pdf,https://www.mrdirectint.com/files/install/712_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
https://www.mrdirectint.com/712-abr-antique-bronze-single-handle-kitchen-faucet,712-ABR Antique Bronze Single Handle Kitchen Faucet,712-ABR,"The 712-ABR Single Handle Kitchen Faucet has a one or three-hole installation option and is available in a chrome, brushed nickel, antique bronze, or oil-rubbed bronze finish. It is a versatile faucet with a 360 degree spout and optional base plate that can be used with a kitchen or bar sink. The dimensions for the 712-ABR are 2 1/8"" x 8 3/4"" x 13"". This faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. With its unique spout design, the 712-ABR is sure to complement any bar or kitchen sink.",USD,149.00,InStock,2021-07-30,3.5,2,Antique Bronze,1- or 3-Hole Installation,Ceramic Disc Cartridge,360-Degree Spout,Completely Pressure Tested,ADA Approved,Limited Lifetime Warranty,Antique Bronze Finish,,,,,,,,,https://www.mrdirectint.com/media/products/faucet/712-abr/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/712-abr/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/712-abr/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/712-abr/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/712-abr_specs.pdf,https://www.mrdirectint.com/files/install/712_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
https://www.mrdirectint.com/7142-c-double-handle-faucet,7142-C Double Handle Faucet,7142-C,"The 7142-C Double Handle Faucet features long smooth curves that will add a touch of class to any kitchen. The graceful handles complement the tall curve of the swiveling spout. Available in either a chrome or brushed nickel finish this unit is tested to perform properly for the long haul. ADA approved, and backed by our limited lifetime warranty is proof that this is a quality faucet. A matching spray hose is optional. The dimensions for the 7142-C are 10"" x 7 1/4"" x 11 1/4"".",USD,90.00,InStock,2021-07-30,5,1,Chrome,3- or 4-Hole Installation,"8"" Centerset",1/4-Turn Washerless Ceramic Cartridge,Completely Pressure Tested,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Chrome Finish,,,,,https://www.mrdirectint.com/media/products/faucet/7142-c/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/7142-c/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/7142-c/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/7142-c/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/7142-c_specs.pdf,https://www.mrdirectint.com/files/install/7142_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
https://www.mrdirectint.com/7142-bn-double-handle-faucet,7142-BN Double Handle Faucet,7142-BN,"The 7142-BN Double Handle Faucet features long smooth curves that will add a touch of class to any kitchen. The graceful handles complement the tall curve of the swiveling spout. Available in either a chrome or brushed nickel finish this unit is tested to perform properly for the long haul. ADA approved, and backed by our limited lifetime warranty is proof that this is a quality faucet. A matching spray hose is optional. The dimensions for the 7142-BN are 10"" x 7 1/4"" x 11 1/4"".",USD,103.00,OutOfStock,2021-07-30,5,2,Brushed Nickel,3- or 4-Hole Installation,"8"" Centerset",1/4-Turn Washerless Ceramic Cartridge,Completely Pressure Tested,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Brushed-Nickel Finish,,,,,https://www.mrdirectint.com/media/products/faucet/7142-bn/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/7142-bn/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/7142-bn/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/7142-bn/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/7142-bn_specs.pdf,https://www.mrdirectint.com/files/install/7142_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
https://www.mrdirectint.com/713-c-chrome-single-handle-pull-out-kitchen-faucet,713-C Chrome Pull Out Faucet,713-C,"The 713-C Single Handle Pull-Out Kitchen Faucet has a one or three-hole installation option and is available in a brushed nickel, oil-rubbed bronze or chrome finish. It contains a multi-function spray head with a 45"" metal hose, an available matching base plate and is ADA approved. The dimensions for the 713-C are 2 1/8"" x 9 1/2"" x 12 1/4"". This faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. The 713-C is sure to add functional style to any kitchen sink.",USD,132.00,InStock,2021-07-30,5,2,Chrome,1- or 3-Hole Installation,Ceramic Disc Cartridge,"56"" Flexible Metal Hose","Multi-Function, Pull-out Spray",Completely Pressure Tested,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Chrome Finish,,,,https://www.mrdirectint.com/media/products/faucet/713-c/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/713-c/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/713-c/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/713-c/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/713-c_specs.pdf,https://www.mrdirectint.com/files/install/713_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
https://www.mrdirectint.com/713-bn-brushed-nickel-single-handle-pull-out-kitchen,713-BN Brushed Nickel Pull Out Faucet,713-BN,"The 713-BN Single Handle Pull-Out Kitchen Faucet has a one or three-hole installation option and is available in a brushed nickel, oil-rubbed bronze or chrome finish. It contains a multi-function spray head with a 45"" metal hose, an available matching base plate and is ADA approved. The dimensions for the 713-BN are 2 1/8"" x 9 1/2"" x 11 1/4"" reach. This faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. The 713-BN is sure to add functional style to any kitchen sink.",USD,149.00,InStock,2021-07-30,4.78947368421,19,Brushed Nickel,1- or 3-Hole Installation,Ceramic Disc Cartridge,"56"" Flexible Metal Hose","Multi-Function, Pull-out Spray",Completely Pressure Tested,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Brushed-Nickel Finish,,,,https://www.mrdirectint.com/media/products/faucet/713-bn/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/713-bn/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/713-bn/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/713-bn/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/713-bn_specs.pdf,https://www.mrdirectint.com/files/install/713_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
https://www.mrdirectint.com/713-abr-antique-bronze-single-handle-pull-out-kitchen-faucet,713-ABR Antique Bronze Pull Out Faucet,713-ABR,"The 713-ABR Single Handle Pull-Out Kitchen Faucet has a one or three-hole installation option and is available in a chrome, brushed nickel, or oil-rubbed bronze finish. It contains a multi-function spray head with a 45"" metal hose, an available matching base plate and is ADA approved. The dimensions for the 713-ABR are 2 1/8"" x 9 1/2"" x 13 1/4"". This faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. The 713-ABR is sure to add functional style to any kitchen sink.",USD,160.00,InStock,2021-07-30,5,1,Antique Bronze,1- or 3-Hole Installation,Ceramic Disc Cartridge,"56"" Flexible Metal Hose","Multi-Function, Pull-out Spray",Completely Pressure Tested,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Antique Bronze Finish,,,,https://www.mrdirectint.com/media/products/faucet/713-abr/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/713-abr/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/713-abr/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/713-abr/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/713-abr_specs.pdf,https://www.mrdirectint.com/files/install/713_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
https://www.mrdirectint.com/744-c-double-handle-faucet,744-C Double Handle Faucet,744-C,"The 744-C Double Handle Faucet has an ultramodern appeal for those who prefer a hard-edge, angular design. Its long neck is bent at a 90-degree angle and ranges nearly ten inches over the sink. It also swivels 360 degrees to reach any point on its large circumference. Squared handles twist to turn on or off. The 744-C is available in a choice of three finishes: chrome, brushed nickel or oil-rubbed bronze. Like our other faucets, it is cut from solid brass, fully-tested and shipped with our limited lifetime warranty. An optional matching spray hose is also available. The dimensions for the 744-C are 2"" x 9 1/2"" x 10 1/8"".",USD,160.00,InStock,2021-07-30,5,1,Chrome,3- or 4-Hole Installation,"8"" Centerset",1/4-Turn Washerless Ceramic Cartridge,Completely Pressure Tested,Limited Lifetime Warranty,Chrome Finish,,,,,,,,,,https://www.mrdirectint.com/media/products/faucet/744-c/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/744-c/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/744-c/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/744-c/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/744-c_specs.pdf,https://www.mrdirectint.com/files/install/744_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
https://www.mrdirectint.com/744-bn-double-handle-faucet,744-BN Double Handle Faucet,744-BN,"The 744-BN Double Handle Faucet has an ultramodern appeal for those who prefer a hard-edge, angular design. Its long neck is bent at a 90-degree angle and ranges nearly ten inches over the sink. It also swivels 360 degrees to reach any point on its large circumference. Squared handles twist to turn on or off. The 744-BN is available in a choice of three finishes: chrome, brushed nickel or oil-rubbed bronze. Like our other faucets, it is cut from solid brass, fully-tested and shipped with our limited lifetime warranty. An optional matching spray hose is also available. The dimensions for the 744-BN are 2"" x 9 1/2"" x 10 1/8"".",USD,183.00,InStock,2021-07-30,4,1,Brushed Nickel,3- or 4-Hole Installation,"8"" Centerset",1/4-Turn Washerless Ceramic Cartridge,Completely Pressure Tested,Limited Lifetime Warranty,Brushed-Nickel Finish,,,,,,,,,,https://www.mrdirectint.com/media/products/faucet/744-bn/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/744-bn/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/744-bn/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/744-bn/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/744-bn_specs.pdf,https://www.mrdirectint.com/files/install/744_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,,,,,,,,,,
